model,dataset,log2eta,log10lmbda,seed,final_test-set-acc,l1-regret,l2-regret
FSOL,w8a_binary_sparse,0.0,-1.0,1,0.98396534263531,0.004207391595466521,0.007257939098508376
FSOL,w8a_binary_sparse,0.0,-1.0,2,0.9859907730392709,0.004831008024848815,0.011314006836707198
FSOL,w8a_binary_sparse,0.0,-1.0,3,0.9864408686845956,0.004316016163335657,0.007612664411463
FSOL,w8a_binary_sparse,0.0,-1.0,4,0.9755823112411388,0.005898035510763791,0.01505084023482375
FSOL,w8a_binary_sparse,0.0,-2.0,0,0.9810397209407,0.004632977081887371,0.009158859819650393
FSOL,w8a_binary_sparse,0.0,-2.0,1,0.9839090806796444,0.0041856666818926875,0.007230746600242215
FSOL,w8a_binary_sparse,0.0,-2.0,2,0.9859907730392709,0.004895904241037331,0.011397300463844342
FSOL,w8a_binary_sparse,0.0,-2.0,3,0.9863283447732644,0.004362529760346331,0.007652396994074256
FSOL,w8a_binary_sparse,0.0,-2.0,4,0.9754697873298076,0.005893857642768846,0.01484083121906068
FSOL,w8a_binary_sparse,0.0,-3.0,0,0.98154607854169,0.00460735282485155,0.009142001730581639
FSOL,w8a_binary_sparse,0.0,-3.0,1,0.98396534263531,0.0041803747157657225,0.007238458734560247
FSOL,w8a_binary_sparse,0.0,-3.0,2,0.9859907730392709,0.0048544040856206075,0.011374407801337156
FSOL,w8a_binary_sparse,0.0,-3.0,3,0.9864408686845956,0.004368378775539298,0.00761403521975559
FSOL,w8a_binary_sparse,0.0,-3.0,4,0.975807359063801,0.0059013778051598895,0.015166214597172161
FSOL,w8a_binary_sparse,0.0,-inf,0,0.9723753797682008,0.0071352414863406636,0.016599222702416174
FSOL,w8a_binary_sparse,0.0,-inf,1,0.9840216045909757,0.005835924539905324,0.011709481947118672
FSOL,w8a_binary_sparse,0.0,-inf,2,0.9834027230786542,0.00666397797650813,0.012676155988812908
FSOL,w8a_binary_sparse,0.0,-inf,3,0.9825587937436704,0.006436144908515835,0.010964473334150493
FSOL,w8a_binary_sparse,0.0,-inf,4,0.9821649600540114,0.006942223984973049,0.01650311162281591
FSOL,w8a_binary_sparse,0.0,0.0,0,0.9820524361426805,0.005631487532684851,0.010822022977857658
FSOL,w8a_binary_sparse,0.0,0.0,1,0.9859345110836052,0.0061670902096398255,0.009997107985680397
FSOL,w8a_binary_sparse,0.0,0.0,2,0.980364577472713,0.006434473761317833,0.010956223794274913
FSOL,w8a_binary_sparse,0.0,0.0,3,0.9841341285023067,0.007046392160314242,0.012713763060984047
FSOL,w8a_binary_sparse,0.0,0.0,4,0.9687746146056035,0.00881502294485101,0.019782625620806227
FSOL,w8a_binary_sparse,0.0,1.0,0,0.9718690221672104,0.0075012227226998835,0.019297208470925708
FSOL,w8a_binary_sparse,0.0,1.0,1,0.9819961741870148,0.014880451699946614,0.07563861890763024
FSOL,w8a_binary_sparse,0.0,1.0,2,0.982108698098346,0.008527028577731126,0.02845041299844997
FSOL,w8a_binary_sparse,0.0,1.0,3,0.982502531788005,0.009314974481582278,0.03478142111979228
FSOL,w8a_binary_sparse,0.0,1.0,4,0.974738381906155,0.013186465490253315,0.07213714605297987
FSOL,w8a_binary_sparse,0.0,2.0,0,0.9708000450095644,0.017781006186586925,0.08384793166456316
FSOL,w8a_binary_sparse,0.0,2.0,1,0.930122651063351,0.02524574219546409,0.11909305080648462
FSOL,w8a_binary_sparse,0.0,2.0,2,0.9705749971869022,0.026560935040280252,0.14538531985379177
FSOL,w8a_binary_sparse,0.0,2.0,3,0.9646112298863508,0.02036042188668062,0.09909906306597875
FSOL,w8a_binary_sparse,0.0,2.0,4,0.953246314841904,0.0324820880872829,0.138618029966102
FSOL,w8a_binary_sparse,0.0,3.0,0,0.9717564982558794,0.028864054403639983,0.16747785654452468
FSOL,w8a_binary_sparse,0.0,3.0,1,0.9726566895465286,0.024075660632339818,0.1530272928901813
FSOL,w8a_binary_sparse,0.0,3.0,2,0.971137616743558,0.024038059820385097,0.15278829839064204
FSOL,w8a_binary_sparse,0.0,3.0,3,0.9715877123888826,0.03847872128272803,0.19335318147559696
FSOL,w8a_binary_sparse,0.0,3.0,4,0.9701811634972431,0.03362013932911238,0.18060350464832534
FSOL,w8a_binary_sparse,1.0,-1.0,0,0.9595476538764488,0.005802780120478594,0.014911050420906647
FSOL,w8a_binary_sparse,1.0,-1.0,1,0.9855969393496118,0.00457392988089175,0.009802158632638065
FSOL,w8a_binary_sparse,1.0,-1.0,2,0.9836277709013164,0.004666121501314111,0.009952228066683546
FSOL,w8a_binary_sparse,1.0,-1.0,3,0.9835715089456508,0.005373295290595804,0.009134061984710345
FSOL,w8a_binary_sparse,1.0,-1.0,4,0.9838528187239788,0.005994962048247157,0.014743586361974748
FSOL,w8a_binary_sparse,1.0,-2.0,0,0.9780578372904242,0.0058919079710379576,0.015042876376272335
FSOL,w8a_binary_sparse,1.0,-2.0,1,0.9850905817486216,0.004917072105545168,0.010555708232065935
FSOL,w8a_binary_sparse,1.0,-2.0,2,0.984753010014628,0.005768800127452819,0.011257474450260228
FSOL,w8a_binary_sparse,1.0,-2.0,3,0.9836277709013164,0.005242945809152725,0.008982834648512123
FSOL,w8a_binary_sparse,1.0,-2.0,4,0.9836277709013164,0.005965716972282386,0.014683271763068915
FSOL,w8a_binary_sparse,1.0,-3.0,0,0.978339147068752,0.005875475023591043,0.01503716098295567
FSOL,w8a_binary_sparse,1.0,-3.0,1,0.9850905817486216,0.004907045222357228,0.01057831281968436
FSOL,w8a_binary_sparse,1.0,-3.0,2,0.984753010014628,0.005756266523467907,0.011233444565980358
FSOL,w8a_binary_sparse,1.0,-3.0,3,0.9836277709013164,0.005261606952863619,0.008984497851923425
FSOL,w8a_binary_sparse,1.0,-3.0,4,0.9839090806796444,0.00591892485073874,0.014665067516691678
FSOL,w8a_binary_sparse,1.0,-inf,0,0.9723753797682008,0.0071352414863406636,0.016599222702416174
FSOL,w8a_binary_sparse,1.0,-inf,1,0.9840216045909757,0.005835924539905324,0.011709481947118672
FSOL,w8a_binary_sparse,1.0,-inf,2,0.9834027230786542,0.00666397797650813,0.012676155988812908
FSOL,w8a_binary_sparse,1.0,-inf,3,0.9825587937436704,0.006436144908515835,0.010964473334150493
FSOL,w8a_binary_sparse,1.0,-inf,4,0.9821649600540114,0.006942223984973049,0.01650311162281591
FSOL,w8a_binary_sparse,1.0,0.0,0,0.9820524361426805,0.005631487532684851,0.010822022977857658
FSOL,w8a_binary_sparse,1.0,0.0,1,0.9859345110836052,0.0061670902096398255,0.009997107985680397
FSOL,w8a_binary_sparse,1.0,0.0,2,0.980364577472713,0.006434473761317833,0.010956223794274913
FSOL,w8a_binary_sparse,1.0,0.0,3,0.9841341285023067,0.007046392160314242,0.012713763060984047
FSOL,w8a_binary_sparse,1.0,0.0,4,0.9687746146056035,0.00881502294485101,0.019782625620806227
FSOL,w8a_binary_sparse,1.0,1.0,0,0.9718690221672104,0.0075012227226998835,0.019297208470925708
FSOL,w8a_binary_sparse,1.0,1.0,1,0.9819961741870148,0.014880451699946614,0.07563861890763024
FSOL,w8a_binary_sparse,1.0,1.0,2,0.982108698098346,0.008527028577731126,0.02845041299844997
FSOL,w8a_binary_sparse,1.0,1.0,3,0.982502531788005,0.009314974481582278,0.03478142111979228
FSOL,w8a_binary_sparse,1.0,1.0,4,0.974738381906155,0.013186465490253315,0.07213714605297987
FSOL,w8a_binary_sparse,1.0,2.0,0,0.9708000450095644,0.017781006186586925,0.08384793166456316
FSOL,w8a_binary_sparse,1.0,2.0,1,0.930122651063351,0.02524574219546409,0.11909305080648462
FSOL,w8a_binary_sparse,1.0,2.0,2,0.9705749971869022,0.026560935040280252,0.14538531985379177
FSOL,w8a_binary_sparse,1.0,2.0,3,0.9646112298863508,0.02036042188668062,0.09909906306597875
FSOL,w8a_binary_sparse,1.0,2.0,4,0.953246314841904,0.0324820880872829,0.138618029966102
FSOL,w8a_binary_sparse,1.0,3.0,0,0.9717564982558794,0.028864054403639983,0.16747785654452468
FSOL,w8a_binary_sparse,1.0,3.0,1,0.9726566895465286,0.024075660632339818,0.1530272928901813
FSOL,w8a_binary_sparse,1.0,3.0,2,0.971137616743558,0.024038059820385097,0.15278829839064204
FSOL,w8a_binary_sparse,1.0,3.0,3,0.9715877123888826,0.03847872128272803,0.19335318147559696
FSOL,w8a_binary_sparse,1.0,3.0,4,0.9701811634972431,0.03362013932911238,0.18060350464832534
FSOL,w8a_binary_sparse,2.0,-1.0,0,0.9816586024530212,0.005301157436549313,0.011015096351226805
FSOL,w8a_binary_sparse,2.0,-1.0,1,0.9861595589062676,0.004915400958347246,0.011497176746303395
FSOL,w8a_binary_sparse,2.0,-1.0,2,0.9848655339259592,0.005617004256968904,0.010619304960926222
FSOL,w8a_binary_sparse,2.0,-1.0,3,0.9852593676156184,0.00468088330156298,0.0083559258301026
FSOL,w8a_binary_sparse,2.0,-1.0,4,0.9746821199504896,0.006396315900297155,0.015811914387547133
FSOL,w8a_binary_sparse,2.0,-2.0,0,0.9780578372904242,0.0058919079710379576,0.015042876376272335
FSOL,w8a_binary_sparse,2.0,-2.0,1,0.9850905817486216,0.004917072105545168,0.010555708232065935
FSOL,w8a_binary_sparse,2.0,-2.0,2,0.984753010014628,0.005768800127452819,0.011257474450260228
FSOL,w8a_binary_sparse,2.0,-2.0,3,0.9836277709013164,0.005242945809152725,0.008982834648512123
FSOL,w8a_binary_sparse,2.0,-2.0,4,0.9836277709013164,0.005965716972282386,0.014683271763068915
FSOL,w8a_binary_sparse,2.0,-3.0,0,0.978339147068752,0.005875475023591043,0.01503716098295567
FSOL,w8a_binary_sparse,2.0,-3.0,1,0.9850905817486216,0.004907045222357228,0.01057831281968436
FSOL,w8a_binary_sparse,2.0,-3.0,2,0.984753010014628,0.005756266523467907,0.011233444565980358
FSOL,w8a_binary_sparse,2.0,-3.0,3,0.9836277709013164,0.005261606952863619,0.008984497851923425
FSOL,w8a_binary_sparse,2.0,-3.0,4,0.9839090806796444,0.00591892485073874,0.014665067516691678
FSOL,w8a_binary_sparse,2.0,-inf,0,0.9723753797682008,0.0071352414863406636,0.016599222702416174
FSOL,w8a_binary_sparse,2.0,-inf,1,0.9840216045909757,0.005835924539905324,0.011709481947118672
FSOL,w8a_binary_sparse,2.0,-inf,2,0.9834027230786542,0.00666397797650813,0.012676155988812908
FSOL,w8a_binary_sparse,2.0,-inf,3,0.9825587937436704,0.006436144908515835,0.010964473334150493
FSOL,w8a_binary_sparse,2.0,-inf,4,0.9821649600540114,0.006942223984973049,0.01650311162281591
FSOL,w8a_binary_sparse,2.0,0.0,0,0.9820524361426805,0.005631487532684851,0.010822022977857658
FSOL,w8a_binary_sparse,2.0,0.0,1,0.9859345110836052,0.0061670902096398255,0.009997107985680397
FSOL,w8a_binary_sparse,2.0,0.0,2,0.980364577472713,0.006434473761317833,0.010956223794274913
FSOL,w8a_binary_sparse,2.0,0.0,3,0.9841341285023067,0.007046392160314242,0.012713763060984047
FSOL,w8a_binary_sparse,2.0,0.0,4,0.9687746146056035,0.00881502294485101,0.019782625620806227
FSOL,w8a_binary_sparse,2.0,1.0,0,0.9718690221672104,0.0075012227226998835,0.019297208470925708
FSOL,w8a_binary_sparse,2.0,1.0,1,0.9819961741870148,0.014880451699946614,0.07563861890763024
FSOL,w8a_binary_sparse,2.0,1.0,2,0.982108698098346,0.008527028577731126,0.02845041299844997
FSOL,w8a_binary_sparse,2.0,1.0,3,0.982502531788005,0.009314974481582278,0.03478142111979228
FSOL,w8a_binary_sparse,2.0,1.0,4,0.974738381906155,0.013186465490253315,0.07213714605297987
FSOL,w8a_binary_sparse,2.0,2.0,0,0.9708000450095644,0.017781006186586925,0.08384793166456316
FSOL,w8a_binary_sparse,2.0,2.0,1,0.930122651063351,0.02524574219546409,0.11909305080648462
FSOL,w8a_binary_sparse,2.0,2.0,2,0.9705749971869022,0.026560935040280252,0.14538531985379177
FSOL,w8a_binary_sparse,2.0,2.0,3,0.9646112298863508,0.02036042188668062,0.09909906306597875
FSOL,w8a_binary_sparse,2.0,2.0,4,0.953246314841904,0.0324820880872829,0.138618029966102
FSOL,w8a_binary_sparse,2.0,3.0,0,0.9717564982558794,0.028864054403639983,0.16747785654452468
FSOL,w8a_binary_sparse,2.0,3.0,1,0.9726566895465286,0.024075660632339818,0.1530272928901813
FSOL,w8a_binary_sparse,2.0,3.0,2,0.971137616743558,0.024038059820385097,0.15278829839064204
FSOL,w8a_binary_sparse,2.0,3.0,3,0.9715877123888826,0.03847872128272803,0.19335318147559696
FSOL,w8a_binary_sparse,2.0,3.0,4,0.9701811634972431,0.03362013932911238,0.18060350464832534
FSOL,w8a_binary_sparse,3.0,-1.0,0,0.9705187352312368,0.006192157417609654,0.017275338753285248
FSOL,w8a_binary_sparse,3.0,-1.0,1,0.985428153482615,0.006176560043761757,0.013698930301109864
FSOL,w8a_binary_sparse,3.0,-1.0,2,0.985428153482615,0.0065339070195980595,0.011566233568744195
FSOL,w8a_binary_sparse,3.0,-1.0,3,0.9843029143693036,0.004782544756107216,0.007986320734195541
FSOL,w8a_binary_sparse,3.0,-1.0,4,0.9745695960391584,0.00621750315011249,0.01157627395551125
FSOL,w8a_binary_sparse,3.0,-2.0,0,0.9780578372904242,0.0058919079710379576,0.015042876376272335
FSOL,w8a_binary_sparse,3.0,-2.0,1,0.9850905817486216,0.004917072105545168,0.010555708232065935
FSOL,w8a_binary_sparse,3.0,-2.0,2,0.984753010014628,0.005768800127452819,0.011257474450260228
FSOL,w8a_binary_sparse,3.0,-2.0,3,0.9836277709013164,0.005242945809152725,0.008982834648512123
FSOL,w8a_binary_sparse,3.0,-2.0,4,0.9836277709013164,0.005965716972282386,0.014683271763068915
FSOL,w8a_binary_sparse,3.0,-3.0,0,0.978339147068752,0.005875475023591043,0.01503716098295567
FSOL,w8a_binary_sparse,3.0,-3.0,1,0.9850905817486216,0.004907045222357228,0.01057831281968436
FSOL,w8a_binary_sparse,3.0,-3.0,2,0.984753010014628,0.005756266523467907,0.011233444565980358
FSOL,w8a_binary_sparse,3.0,-3.0,3,0.9836277709013164,0.005261606952863619,0.008984497851923425
FSOL,w8a_binary_sparse,3.0,-3.0,4,0.9839090806796444,0.00591892485073874,0.014665067516691678
FSOL,w8a_binary_sparse,3.0,-inf,0,0.9723753797682008,0.0071352414863406636,0.016599222702416174
FSOL,w8a_binary_sparse,3.0,-inf,1,0.9840216045909757,0.005835924539905324,0.011709481947118672
FSOL,w8a_binary_sparse,3.0,-inf,2,0.9834027230786542,0.00666397797650813,0.012676155988812908
FSOL,w8a_binary_sparse,3.0,-inf,3,0.9825587937436704,0.006436144908515835,0.010964473334150493
FSOL,w8a_binary_sparse,3.0,-inf,4,0.9821649600540114,0.006942223984973049,0.01650311162281591
FSOL,w8a_binary_sparse,3.0,0.0,0,0.9820524361426805,0.005631487532684851,0.010822022977857658
FSOL,w8a_binary_sparse,3.0,0.0,1,0.9859345110836052,0.0061670902096398255,0.009997107985680397
FSOL,w8a_binary_sparse,3.0,0.0,2,0.980364577472713,0.006434473761317833,0.010956223794274913
FSOL,w8a_binary_sparse,3.0,0.0,3,0.9841341285023067,0.007046392160314242,0.012713763060984047
FSOL,w8a_binary_sparse,3.0,0.0,4,0.9687746146056035,0.00881502294485101,0.019782625620806227
FSOL,w8a_binary_sparse,3.0,1.0,0,0.9718690221672104,0.0075012227226998835,0.019297208470925708
FSOL,w8a_binary_sparse,3.0,1.0,1,0.9819961741870148,0.014880451699946614,0.07563861890763024
FSOL,w8a_binary_sparse,3.0,1.0,2,0.982108698098346,0.008527028577731126,0.02845041299844997
FSOL,w8a_binary_sparse,3.0,1.0,3,0.982502531788005,0.009314974481582278,0.03478142111979228
FSOL,w8a_binary_sparse,3.0,1.0,4,0.974738381906155,0.013186465490253315,0.07213714605297987
FSOL,w8a_binary_sparse,3.0,2.0,0,0.9708000450095644,0.017781006186586925,0.08384793166456316
FSOL,w8a_binary_sparse,3.0,2.0,1,0.930122651063351,0.02524574219546409,0.11909305080648462
FSOL,w8a_binary_sparse,3.0,2.0,2,0.9705749971869022,0.026560935040280252,0.14538531985379177
FSOL,w8a_binary_sparse,3.0,2.0,3,0.9646112298863508,0.02036042188668062,0.09909906306597875
FSOL,w8a_binary_sparse,3.0,2.0,4,0.953246314841904,0.0324820880872829,0.138618029966102
FSOL,w8a_binary_sparse,3.0,3.0,0,0.9717564982558794,0.028864054403639983,0.16747785654452468
FSOL,w8a_binary_sparse,3.0,3.0,1,0.9726566895465286,0.024075660632339818,0.1530272928901813
FSOL,w8a_binary_sparse,3.0,3.0,2,0.971137616743558,0.024038059820385097,0.15278829839064204
FSOL,w8a_binary_sparse,3.0,3.0,3,0.9715877123888826,0.03847872128272803,0.19335318147559696
FSOL,w8a_binary_sparse,3.0,3.0,4,0.9701811634972431,0.03362013932911238,0.18060350464832534
FSOL,w8a_binary_sparse,4.0,-1.0,0,0.9762574547091256,0.006448678512500746,0.012901211408801056
FSOL,w8a_binary_sparse,4.0,-1.0,1,0.9846404861032968,0.0060476031849837335,0.012632785548012141
FSOL,w8a_binary_sparse,4.0,-1.0,2,0.980083267694385,0.0056933199790104114,0.010600565429921079
FSOL,w8a_binary_sparse,4.0,-1.0,3,0.982896365477664,0.006396315900297133,0.01032965795386962
FSOL,w8a_binary_sparse,4.0,-1.0,4,0.974063238438168,0.006814938273393037,0.014429279020646014
FSOL,w8a_binary_sparse,4.0,-2.0,0,0.9594913919207833,0.005808907660204563,0.01489470384402659
FSOL,w8a_binary_sparse,4.0,-2.0,1,0.9850905817486216,0.004917072105545168,0.010555708232065935
FSOL,w8a_binary_sparse,4.0,-2.0,2,0.984753010014628,0.005768800127452819,0.011257474450260228
FSOL,w8a_binary_sparse,4.0,-2.0,3,0.9836277709013164,0.005242945809152725,0.008982834648512123
FSOL,w8a_binary_sparse,4.0,-2.0,4,0.9836277709013164,0.005965716972282386,0.014683271763068915
FSOL,w8a_binary_sparse,4.0,-3.0,0,0.978339147068752,0.005875475023591043,0.01503716098295567
FSOL,w8a_binary_sparse,4.0,-3.0,1,0.9850905817486216,0.004907045222357228,0.01057831281968436
FSOL,w8a_binary_sparse,4.0,-3.0,2,0.984753010014628,0.005756266523467907,0.011233444565980358
FSOL,w8a_binary_sparse,4.0,-3.0,3,0.9836277709013164,0.005261606952863619,0.008984497851923425
FSOL,w8a_binary_sparse,4.0,-3.0,4,0.9839090806796444,0.00591892485073874,0.014665067516691678
FSOL,w8a_binary_sparse,4.0,-inf,0,0.9723753797682008,0.0071352414863406636,0.016599222702416174
FSOL,w8a_binary_sparse,4.0,-inf,1,0.9840216045909757,0.005835924539905324,0.011709481947118672
FSOL,w8a_binary_sparse,4.0,-inf,2,0.9834027230786542,0.00666397797650813,0.012676155988812908
FSOL,w8a_binary_sparse,4.0,-inf,3,0.9825587937436704,0.006436144908515835,0.010964473334150493
FSOL,w8a_binary_sparse,4.0,-inf,4,0.9821649600540114,0.006942223984973049,0.01650311162281591
FSOL,w8a_binary_sparse,4.0,0.0,0,0.9820524361426805,0.005631487532684851,0.010822022977857658
FSOL,w8a_binary_sparse,4.0,0.0,1,0.9859345110836052,0.0061670902096398255,0.009997107985680397
FSOL,w8a_binary_sparse,4.0,0.0,2,0.980364577472713,0.006434473761317833,0.010956223794274913
FSOL,w8a_binary_sparse,4.0,0.0,3,0.9841341285023067,0.007046392160314242,0.012713763060984047
FSOL,w8a_binary_sparse,4.0,0.0,4,0.9687746146056035,0.00881502294485101,0.019782625620806227
FSOL,w8a_binary_sparse,4.0,1.0,0,0.9718690221672104,0.0075012227226998835,0.019297208470925708
FSOL,w8a_binary_sparse,4.0,1.0,1,0.9819961741870148,0.014880451699946614,0.07563861890763024
FSOL,w8a_binary_sparse,4.0,1.0,2,0.982108698098346,0.008527028577731126,0.02845041299844997
FSOL,w8a_binary_sparse,4.0,1.0,3,0.982502531788005,0.009314974481582278,0.03478142111979228
FSOL,w8a_binary_sparse,4.0,1.0,4,0.974738381906155,0.013186465490253315,0.07213714605297987
FSOL,w8a_binary_sparse,4.0,2.0,0,0.9708000450095644,0.017781006186586925,0.08384793166456316
FSOL,w8a_binary_sparse,4.0,2.0,1,0.930122651063351,0.02524574219546409,0.11909305080648462
FSOL,w8a_binary_sparse,4.0,2.0,2,0.9705749971869022,0.026560935040280252,0.14538531985379177
FSOL,w8a_binary_sparse,4.0,2.0,3,0.9646112298863508,0.02036042188668062,0.09909906306597875
FSOL,w8a_binary_sparse,4.0,2.0,4,0.953246314841904,0.0324820880872829,0.138618029966102
FSOL,w8a_binary_sparse,4.0,3.0,0,0.9717564982558794,0.028864054403639983,0.16747785654452468
FSOL,w8a_binary_sparse,4.0,3.0,1,0.9726566895465286,0.024075660632339818,0.1530272928901813
FSOL,w8a_binary_sparse,4.0,3.0,2,0.971137616743558,0.024038059820385097,0.15278829839064204
FSOL,w8a_binary_sparse,4.0,3.0,3,0.9715877123888826,0.03847872128272803,0.19335318147559696
FSOL,w8a_binary_sparse,4.0,3.0,4,0.9701811634972431,0.03362013932911238,0.18060350464832534
FSOL,w8a_binary_sparse,5.0,-1.0,0,0.9762574547091256,0.006448678512500746,0.012901211408801056
FSOL,w8a_binary_sparse,5.0,-1.0,1,0.9846404861032968,0.0060476031849837335,0.012632785548012141
FSOL,w8a_binary_sparse,5.0,-1.0,2,0.980083267694385,0.0056933199790104114,0.010600565429921079
FSOL,w8a_binary_sparse,5.0,-1.0,3,0.982896365477664,0.006396315900297133,0.01032965795386962
FSOL,w8a_binary_sparse,5.0,-1.0,4,0.974063238438168,0.006814938273393037,0.014429279020646014
FSOL,w8a_binary_sparse,5.0,-2.0,0,0.9641611342410262,0.005974072708272302,0.014809124772912402
FSOL,w8a_binary_sparse,5.0,-2.0,1,0.9848655339259592,0.004573929880891731,0.009635320478714477
FSOL,w8a_binary_sparse,5.0,-2.0,2,0.9837965567683132,0.0054671580582161,0.010268092678793103
FSOL,w8a_binary_sparse,5.0,-2.0,3,0.9848655339259592,0.0050894787914708885,0.009001429827543723
FSOL,w8a_binary_sparse,5.0,-2.0,4,0.9522335996399236,0.0062885269060269835,0.014952056669503689
FSOL,w8a_binary_sparse,5.0,-3.0,0,0.978339147068752,0.005875475023591043,0.01503716098295567
FSOL,w8a_binary_sparse,5.0,-3.0,1,0.9850905817486216,0.004907045222357228,0.01057831281968436
FSOL,w8a_binary_sparse,5.0,-3.0,2,0.984753010014628,0.005756266523467907,0.011233444565980358
FSOL,w8a_binary_sparse,5.0,-3.0,3,0.9836277709013164,0.005261606952863619,0.008984497851923425
FSOL,w8a_binary_sparse,5.0,-3.0,4,0.9839090806796444,0.00591892485073874,0.014665067516691678
FSOL,w8a_binary_sparse,5.0,-inf,0,0.9723753797682008,0.0071352414863406636,0.016599222702416174
FSOL,w8a_binary_sparse,5.0,-inf,1,0.9840216045909757,0.005835924539905324,0.011709481947118672
FSOL,w8a_binary_sparse,5.0,-inf,2,0.9834027230786542,0.00666397797650813,0.012676155988812908
FSOL,w8a_binary_sparse,5.0,-inf,3,0.9825587937436704,0.006436144908515835,0.010964473334150493
FSOL,w8a_binary_sparse,5.0,-inf,4,0.9821649600540114,0.006942223984973049,0.01650311162281591
FSOL,w8a_binary_sparse,5.0,0.0,0,0.9820524361426805,0.005631487532684851,0.010822022977857658
FSOL,w8a_binary_sparse,5.0,0.0,1,0.9859345110836052,0.0061670902096398255,0.009997107985680397
FSOL,w8a_binary_sparse,5.0,0.0,2,0.980364577472713,0.006434473761317833,0.010956223794274913
FSOL,w8a_binary_sparse,5.0,0.0,3,0.9841341285023067,0.007046392160314242,0.012713763060984047
FSOL,w8a_binary_sparse,5.0,0.0,4,0.9687746146056035,0.00881502294485101,0.019782625620806227
FSOL,w8a_binary_sparse,5.0,1.0,0,0.9718690221672104,0.0075012227226998835,0.019297208470925708
FSOL,w8a_binary_sparse,5.0,1.0,1,0.9819961741870148,0.014880451699946614,0.07563861890763024
FSOL,w8a_binary_sparse,5.0,1.0,2,0.982108698098346,0.008527028577731126,0.02845041299844997
FSOL,w8a_binary_sparse,5.0,1.0,3,0.982502531788005,0.009314974481582278,0.03478142111979228
FSOL,w8a_binary_sparse,5.0,1.0,4,0.974738381906155,0.013186465490253315,0.07213714605297987
FSOL,w8a_binary_sparse,5.0,2.0,0,0.9708000450095644,0.017781006186586925,0.08384793166456316
FSOL,w8a_binary_sparse,5.0,2.0,1,0.930122651063351,0.02524574219546409,0.11909305080648462
FSOL,w8a_binary_sparse,5.0,2.0,2,0.9705749971869022,0.026560935040280252,0.14538531985379177
FSOL,w8a_binary_sparse,5.0,2.0,3,0.9646112298863508,0.02036042188668062,0.09909906306597875
FSOL,w8a_binary_sparse,5.0,2.0,4,0.953246314841904,0.0324820880872829,0.138618029966102
FSOL,w8a_binary_sparse,5.0,3.0,0,0.9717564982558794,0.028864054403639983,0.16747785654452468
FSOL,w8a_binary_sparse,5.0,3.0,1,0.9726566895465286,0.024075660632339818,0.1530272928901813
FSOL,w8a_binary_sparse,5.0,3.0,2,0.971137616743558,0.024038059820385097,0.15278829839064204
FSOL,w8a_binary_sparse,5.0,3.0,3,0.9715877123888826,0.03847872128272803,0.19335318147559696
FSOL,w8a_binary_sparse,5.0,3.0,4,0.9701811634972431,0.03362013932911238,0.18060350464832534
FSOL,w8a_binary_sparse,6.0,-1.0,0,0.9762574547091256,0.006448678512500746,0.012901211408801056
FSOL,w8a_binary_sparse,6.0,-1.0,1,0.9846404861032968,0.0060476031849837335,0.012632785548012141
FSOL,w8a_binary_sparse,6.0,-1.0,2,0.980083267694385,0.0056933199790104114,0.010600565429921079
FSOL,w8a_binary_sparse,6.0,-1.0,3,0.982896365477664,0.006396315900297133,0.01032965795386962
FSOL,w8a_binary_sparse,6.0,-1.0,4,0.974063238438168,0.006814938273393037,0.014429279020646014
FSOL,w8a_binary_sparse,6.0,-2.0,0,0.9704624732755712,0.0062364428183563445,0.01732173728239687
FSOL,w8a_binary_sparse,6.0,-2.0,1,0.9853718915269496,0.006023928599678891,0.013648209260860576
FSOL,w8a_binary_sparse,6.0,-2.0,2,0.9858782491279396,0.005782169305036797,0.0098173309785135
FSOL,w8a_binary_sparse,6.0,-2.0,3,0.9841903904579724,0.004833514745645848,0.008033743360168552
FSOL,w8a_binary_sparse,6.0,-2.0,4,0.9744008101721616,0.006169039881370857,0.011507102397474581
FSOL,w8a_binary_sparse,6.0,-3.0,0,0.978339147068752,0.005875475023591043,0.01503716098295567
FSOL,w8a_binary_sparse,6.0,-3.0,1,0.9850905817486216,0.004907045222357228,0.01057831281968436
FSOL,w8a_binary_sparse,6.0,-3.0,2,0.984753010014628,0.005756266523467907,0.011233444565980358
FSOL,w8a_binary_sparse,6.0,-3.0,3,0.9836277709013164,0.005261606952863619,0.008984497851923425
FSOL,w8a_binary_sparse,6.0,-3.0,4,0.9839090806796444,0.00591892485073874,0.014665067516691678
FSOL,w8a_binary_sparse,6.0,-inf,0,0.9723753797682008,0.0071352414863406636,0.016599222702416174
FSOL,w8a_binary_sparse,6.0,-inf,1,0.9840216045909757,0.005835924539905324,0.011709481947118672
FSOL,w8a_binary_sparse,6.0,-inf,2,0.9834027230786542,0.00666397797650813,0.012676155988812908
FSOL,w8a_binary_sparse,6.0,-inf,3,0.9825587937436704,0.006436144908515835,0.010964473334150493
FSOL,w8a_binary_sparse,6.0,-inf,4,0.9821649600540114,0.006942223984973049,0.01650311162281591
FSOL,w8a_binary_sparse,6.0,0.0,0,0.9820524361426805,0.005631487532684851,0.010822022977857658
FSOL,w8a_binary_sparse,6.0,0.0,1,0.9859345110836052,0.0061670902096398255,0.009997107985680397
FSOL,w8a_binary_sparse,6.0,0.0,2,0.980364577472713,0.006434473761317833,0.010956223794274913
